"id","city","longitude","latitude"
"1114048","Hadmatia","70.48333300","22.43333300"
"1114049","Hadmatiya","70.48333300","22.41666700"
"1114051","Hadol","72.80000000","23.95000000"
"1114127","Halenda","71.03333300","22.08333300"
"1114153","Halol","73.46666700","22.50000000"
"1114160","Halvad","71.18333300","23.01666700"
"1114162","Halwad","71.18333300","23.01666700"
"1114239","Hansot","72.80000000","21.58333300"
"1114243","Hansut","72.80000000","21.58333300"
"1114308","Hariana","70.26666700","22.60000000"
"1114326","Harij","71.90000000","23.70000000"
"1114330","Harinagar","72.61666700","21.80000000"
"1114340","Haripura","73.46666700","20.91666700"
"1114401","Harsol","73.00000000","23.36666700"
"1114425","Hasanpur","72.55000000","24.23333300"
"1114463","Hathab","72.26666700","21.60000000"
"1114542","Hebatpur","72.10000000","22.15000000"
"1114582","Herola","74.06666700","23.06666700"
"1114601","Himala","74.41666700","22.86666700"
"1114602","Himatnagar","72.95000000","23.60000000"
"1114614","Hindolia","73.70000000","23.26666700"
"1114640","Hirad","72.96666700","24.26666700"
"1114759","Hosainpura","72.55000000","24.23333300"
"1114787","Hubakvad","72.03333300","21.41666700"
"1114886","Iavej","71.73333300","21.40000000"
"1114944","Ilav","72.80000000","21.45000000"
"1114952","Ilol","72.88333300","23.65000000"
"1115000","Indran","73.31666700","23.13333300"
"1115071","Ishwaria","71.00000000","21.96666700"
"1115104","Itaria","71.41666700","21.96666700"
"1115167","Jafarabad","71.36666700","20.86666700"
"1115238","Jagudan","72.41666700","23.51666700"
"1115324","Jakhan","68.71666700","23.21666700"
"1115328","Jakhau","68.71666700","23.21666700"
"1115356","Jalalpore","72.90000000","20.96666700"
"1115360","Jalalpur","72.90000000","20.96666700"
"1115394","Jalia","70.25000000","21.80000000"
"1115413","Jalotra","72.56666700","24.15000000"
"1115439","Jamanpur","71.96666700","23.71666700"
"1115451","Jambuda","70.21666700","22.51666700"
"1115452","Jambughoda","73.71666700","22.36666700"
"1115456","Jambura","70.20000000","22.53333300"
"1115458","Jambusar","72.80000000","22.05000000"
"1115462","Jamdar","73.78333300","20.61666700"
"1115480","Jamka","71.00000000","21.48333300"
"1115489","Jamnagar","70.06666700","22.46666700"
"1115496","Jamnogar","70.06666700","22.46666700"
"1115533","Janan","70.30000000","23.81666700"
"1115563","Janghi","70.56666700","23.21666700"
"1115566","Jangi","70.56666700","23.21666700"
"1115588","Janjmeer","72.06666700","21.18333300"
"1115596","Janor","73.11666700","21.83333300"
"1115599","Janra","71.68333300","22.10000000"
"1115639","Jaria","72.03333300","24.60000000"
"1115650","Jarod","73.33333300","22.43333300"
"1115666","Jasdan","71.20000000","22.03333300"
"1115701","Jatawada","70.71666700","23.81666700"
"1115781","Jegri","71.78333300","21.05000000"
"1115792","Jepur","70.76666700","22.86666700"
"1115796","Jesavada","74.20000000","22.73333300"
"1115797","Jesawara","74.20000000","22.73333300"
"1115800","Jetalpur","72.60000000","22.88333300"
"1115801","Jetalsar","70.58333300","21.70000000"
"1115805","Jetpur","70.61666700","21.73333300"
"1115816","Jhabugam","73.76666700","22.28333300"
"1115819","Jhagadia","73.15000000","21.70000000"
"1115823","Jhajham","71.33333300","23.93333300"
"1115830","Jhakar","69.81666700","22.36666700"
"1115846","Jhalod","74.15000000","23.10000000"
"1115868","Jhanjhmer","72.06666700","21.18333300"
"1115869","Jhanjwa","73.03333300","24.15000000"
"1115870","Jhankhar","69.76666700","22.36666700"
"1115916","Jherda","72.11666700","24.38333300"
"1115932","Jhinjhuvada","71.65000000","23.35000000"
"1115947","Jhogadia","73.15000000","21.70000000"
"1115962","Jhunjuwara","71.65000000","23.35000000"
"1115966","Jhura","69.61666700","23.43333300"
"1115967","Jhuran","69.98333300","23.36666700"
"1116050","Jodhpur","70.03333300","21.88333300"
"1116053","Jodiya","70.28333300","22.71666700"
"1116052","Jodiya Bandar","70.28333300","22.71666700"
"1116086","Jokha","73.03333300","21.23333300"
"1116175","Juna Raj","73.61666700","21.78333300"
"1116171","Junagad","70.46666700","21.51666700"
"1116170","Junagadh","70.46666700","21.51666700"
"1116172","Junagarh","70.46666700","21.51666700"
"1116174","Junaghur","70.46666700","21.51666700"
"1116190","Juria Fort","70.30000000","22.70000000"
"1116224","Kachchigadh","68.95000000","22.33333300"
"1116235","Kachholi","72.96666700","20.83333300"
"1116251","Kadach","69.91666700","21.35000000"
"1116268","Kadana","73.83333300","23.30000000"
"1116286","Kadi","72.33333300","23.30000000"
"1116302","Kadod","73.23333300","21.21666700"
"1116303","Kadpur","71.78333300","21.05000000"
"1116314","Kadval","73.75000000","22.50000000"
"1116313","Kadvali","73.43333300","21.53333300"
"1116317","Kadwar","70.44944400","20.85166700"
"1116328","Kagdari","70.76666700","22.48333300"
"1116340","Kahanuwa","72.90000000","22.18333300"
"1116341","Kahanva","72.90000000","22.18333300"
"1116343","Kahari","73.71666700","23.40000000"
"1116397","Kaipur","72.66666700","23.75000000"
"1116400","Kaira","72.68333300","22.75000000"
"1116428","Kajli","73.76666700","23.23333300"
"1116438","Kakanpur","73.48333300","22.83333300"
"1116477","Kakosi","72.30000000","24.00000000"
"1116478","Kakoski","72.30000000","24.00000000"
"1116486","Kakreji","70.91666700","23.08333300"
"1116578","Kalatalav","72.13333300","21.85000000"
"1116583","Kalavad","70.38333300","22.21666700"
"1116617","Kaliana","70.15000000","22.26666700"
"1116723","Kalol","72.48333300","23.25000000"
"1116738","Kalri","72.06666700","23.51666700"
"1116781","Kalyanpur","69.40416700","22.01527800"
"1116789","Kamadhia","70.93333300","21.83333300"
"1116805","Kamalpur","72.06666700","22.50000000"
"1116844","Kambay","72.61666700","22.30000000"
"1116884","Kamrej","72.98333300","21.28333300"
"1116896","Kanadi","72.93333300","20.23333300"
"1116922","Kanalus","69.90166700","22.32027800"
"1116948","Kanawara","72.53333300","22.55000000"
"1116981","Kandh","73.08333300","21.58333300"
"1117004","Kandla","70.21666700","23.03333300"
"1117005","Kandla Port","70.21666700","22.98333300"
"1117009","Kandorna","69.88333300","21.65000000"
"1117075","Kanij","72.70000000","22.86666700"
"1117095","Kanjeta","74.11666700","22.58333300"
"1117114","Kankavati","71.40000000","23.10000000"
"1117154","Kanodar","72.38333300","24.10000000"
"1117164","Kanpar","71.05000000","21.96666700"
"1117195","Kantharia","71.86666700","22.41666700"
"1117197","Kanthkot","70.46666700","23.48333300"
"1117204","Kantkot","70.46666700","23.48333300"
"1117237","Kapadranj","73.06666700","23.01666700"
"1117238","Kapadvanj","73.06666700","23.01666700"
"1117263","Kapura","73.36666700","21.08333300"
"1117303","Karakthal","72.10000000","23.05000000"
"1117307","Karali","73.83333300","22.18333300"
"1117320","Karamsad","72.90000000","22.55000000"
"1117336","Karanj","72.68333300","21.41666700"
"1117375","Karban","71.65000000","24.60000000"
"1117423","Kariana","71.35000000","21.88333300"
"1117490","Karnali","73.48333300","21.98333300"
"1117487","Karnádi","72.93333300","20.23333300"
"1117562","Karvan","73.25000000","22.06666700"
"1117567","Karwan","73.25000000","22.06666700"
"1117584","Kasandra","72.48333300","22.88333300"
"1117669","Katadi","69.21666700","23.01666700"
"1117702","Kathara","73.75000000","22.41666700"
"1117714","Kathiwadar Bandar","71.56666700","20.96666700"
"1117720","Kathlal","72.98333300","22.90000000"
"1117725","Kathor","72.93333300","21.30000000"
"1117747","Katkola","69.88333300","21.83333300"
"1117764","Katosan","72.21666700","23.46666700"
"1117766","Katosan Road","72.23333300","23.40000000"
"1117765","Katosan Road Junction","72.23333300","23.40000000"
"1117770","Katpur","71.78333300","21.05000000"
"1117802","Katwara","74.33333300","22.76666700"
"1117812","Kau","73.31666700","23.36666700"
"1117839","Kavant","74.05000000","22.10000000"
"1117850","Kavi","72.63333300","22.20000000"
"1117869","Kawant","74.05000000","22.10000000"
"1117876","Kawi","72.63333300","22.20000000"
"1117939","Kel","73.70000000","23.03333300"
"1118001","Kera","69.60000000","23.08333300"
"1118022","Kervada","72.85000000","21.90000000"
"1118024","Kerwada","72.85000000","21.90000000"
"1118036","Keshod","70.25000000","21.30000000"
"1118040","Keshrol","72.78333300","21.71666700"
"1118042","Kesia","70.38333300","22.66666700"
"1118047","Kesod","70.25000000","21.30000000"
"1118064","Kevdi","73.45000000","21.50000000"
"1118089","Khagasari","69.98333300","21.75000000"
"1118160","Khakharda","69.37416700","22.10194400"
"1118218","Khambalya","70.18805600","21.04500000"
"1118219","Khambayat","72.61666700","22.30000000"
"1118220","Khambha","71.25000000","21.15000000"
"1118221","Khambhalia","69.66833300","22.20722200"
"1118222","Khambhaliva","69.66833300","22.20722200"
"1118223","Khambhaliya","69.66833300","22.20722200"
"1118224","Khambhat","72.61666700","22.30000000"
"1118225","Khambhodar","69.60000000","21.80000000"
"1118275","Khandera","70.31666700","22.28333300"
"1118307","Khankotra","70.25000000","22.28333300"
"1118339","Kharad","72.01666700","22.31666700"
"1118374","Kharba","70.06666700","22.18333300"
"1118381","Kharchia","70.60000000","22.85000000"
"1118395","Khareri","70.48333300","22.06666700"
"1118424","Khari Rohar","70.15000000","23.08333300"
"1118410","Kharia","70.53333300","21.41666700"
"1118428","Kharkala","71.33333300","21.43333300"
"1118509","Khatumba","69.13333300","22.28333300"
"1118514","Khavad","72.23333300","23.20000000"
"1118512","Khavadi","69.90000000","22.38333300"
"1118513","Khavadi Mota","69.90000000","22.38333300"
"1118515","Khavda","69.71666700","23.85000000"
"1118517","Khawad","72.23333300","23.20000000"
"1118516","Khawada","69.71666700","23.85000000"
"1118534","Khed Brahma","73.05000000","24.03333300"
"1118531","Kheda","72.68333300","22.75000000"
"1118538","Khedoi","69.91666700","23.06666700"
"1118541","Khedwa","73.11666700","24.11666700"
"1118557","Khemat","72.18333300","24.48333300"
"1118567","Kheradi","73.30000000","23.68333300"
"1118574","Kherali","71.60000000","22.68333300"
"1118575","Kheralu","72.61666700","23.88333300"
"1118581","Khergam","73.10000000","20.63333300"
"1118602","Kherod","73.01666700","24.23333300"
"1118617","Khetwa","72.05000000","24.20000000"
"1118629","Khijadia","71.16666700","21.88333300"
"1118630","Khijariya","70.50000000","22.30000000"
"1118639","Khimrana","70.16666700","22.46666700"
"1118640","Khimrara","70.16666700","22.46666700"
"1118650","Khirasra","69.86666700","21.73333300"
"1118677","Khodu","71.48333300","22.78333300"
"1118685","Khojachora","69.43333300","23.01666700"
"1118695","Khokhri","70.81666700","21.81666700"
"1118703","Khombhadi","69.11666700","23.41666700"
"1118704","Khombhadi Mota","69.11666700","23.41666700"
"1118705","Khombhadi Nana","69.11666700","23.41666700"
"1118706","Khombhdi","69.11666700","23.41666700"
"1118716","Khorana","70.83333300","22.43333300"
"1118787","Khuntaora","71.65000000","21.18333300"
"1118825","Khuvda","69.71666700","23.85000000"
"1118829","Khyaria","70.50000000","22.30000000"
"1118876","Kileshwar","69.75000000","21.83333300"
"1118939","Kirli","73.80000000","20.85000000"
"1119013","Koba","72.76666700","21.41666700"
"1119021","Kochiana","72.26666700","22.71666700"
"1119027","Kodae","69.38333300","22.90000000"
"1119050","Kodh","71.30000000","22.88333300"
"1119060","Kodina","70.70305600","20.79027800"
"1119061","Kodinar","70.70305600","20.79027800"
"1119071","Kodram","72.58333300","23.96666700"
"1119131","Kokhri","70.81666700","21.81666700"
"1119155","Kolak","72.88333300","20.48333300"
"1119184","Koliak","72.26666700","21.61666700"
"1119193","Kolithar","70.66666700","22.01666700"
"1119196","Koliyak","72.26666700","21.61666700"
"1119200","Kolki","70.21666700","21.78333300"
"1119322","Konthkot","70.46666700","23.48333300"
"1119358","Koral","73.20000000","21.83333300"
"1119373","Korda","71.36666700","23.86666700"
"1119382","Korinar","70.70305600","20.79027800"
"1119411","Kosa","68.70000000","23.33333300"
"1119412","Kosamba","72.95000000","21.48333300"
"1119414","Kosamdi","73.03333300","21.58333300"
"1119418","Kosamri","73.03333300","21.58333300"
"1119440","Kotada","71.96666700","21.13333300"
"1119442","Kotadi","69.18333300","23.05000000"
"1119470","Kotasan Road Junction","72.23333300","23.40000000"
"1119481","Kotda Nayani","70.80000000","22.51666700"
"1119482","Kotda Sangani","70.85000000","22.05000000"
"1119487","Koteshvar","68.53333300","23.70000000"
"1119488","Koteshwar","68.53333300","23.70000000"
"1119532","Koth","72.30000000","22.63333300"
"1119503","Kothamba","73.51666700","23.01666700"
"1119505","Kothara","68.93333300","23.13333300"
"1119506","Kotharia","70.81666700","22.23333300"
"1119587","Kotra Nes","70.85000000","20.70000000"
"1119590","Kotra Pita","71.20000000","21.95000000"
"1119591","Kotra Pitha","71.20000000","21.95000000"
"1119661","Koyali","73.11666700","22.36666700"
"1119666","Koyli","73.11666700","22.36666700"
"1119726","Kuba","70.76666700","21.38333300"
"1119734","Kuchavada","72.26666700","24.45000000"
"1119741","Kuchhadi","69.54916700","21.67694400"
"1119750","Kuda","71.38333300","23.13333300"
"1119752","Kudalia","71.35000000","24.55000000"
"1119802","Kukadsar","69.93333300","22.91666700"
"1119806","Kukarmunda","74.13333300","21.51666700"
"1119810","Kukdia","73.05000000","23.78333300"
"1119816","Kukma","69.76666700","23.21666700"
"1119873","Kulli","73.73333300","22.63333300"
"1120013","Kundla","71.30000000","21.33333300"
"1120039","Kunkavar","70.98333300","21.63333300"
"1120040","Kunkavav","70.98333300","21.63333300"
"1120041","Kunkavay","70.98333300","21.63333300"
"1120042","Kunkawa","70.98333300","21.63333300"
"1120051","Kunol","73.46666700","23.58333300"
"1120054","Kunria","69.73333300","23.41666700"
"1120056","Kuntiyana","69.98166700","21.62333300"
"1120092","Kural","72.91666700","22.15000000"
"1120098","Kuran","69.75000000","23.93333300"
"1120096","Kuranga","69.16416700","22.04333300"
"1120168","Kurtiyana","69.98166700","21.62333300"
"1120242","Kutiyana","69.98166700","21.62333300"
"1120248","Kutpur","71.78333300","21.05000000"
"1120250","Kutrah","71.96666700","21.13333300"
"1120274","Kuvada","70.95000000","22.36666700"
"1120275","Kuvadra","70.95000000","22.36666700"
"1120276","Kuvarva","70.95000000","22.36666700"
"1120279","Kuwa","71.40000000","23.10000000"
"1120281","Kuwar","71.61666700","23.53333300"
"1120311","Lachharas","73.55000000","21.90000000"
"1120336","Lachpur","72.90000000","21.06666700"
"1120352","Ladol","72.73333300","23.61666700"
"1120355","Ladrani","70.63333300","23.90000000"
"1120364","Laeja","69.23333300","22.88333300"
"1120371","Lahara","72.55000000","21.66666700"
"1120417","Lajpur","72.90000000","21.06666700"
"1120421","Lakadia","70.58333300","23.35000000"
"1120422","Lakadiya","70.58333300","23.35000000"
"1120429","Lakhabawal","69.99055600","22.41555600"
"1120443","Lakhapadar","71.16666700","21.30000000"
"1120455","Lakhini","71.83333300","24.31666700"
"1120469","Lakhni","71.83333300","24.31666700"
"1120474","Lakhpal","68.78333300","23.81666700"
"1120475","Lakhpat","68.78333300","23.81666700"
"1120479","Lakhtar","71.78333300","22.85000000"
"1120559","Laloi","70.23333300","22.21666700"
"1120565","Lalpur","69.96666700","22.20000000"
"1120586","Lama","69.26666700","23.71666700"
"1120592","Lamba","69.31666700","21.90000000"
"1120604","Lambria","73.06666700","24.28333300"
"1120631","Langhnaj","72.48333300","23.45000000"
"1120713","Lasundra","73.15000000","22.91666700"
"1120725","Lathi","71.38333300","21.71666700"
"1120733","Lati","71.38333300","21.71666700"
"1120734","Latipur","70.53333300","22.61666700"
"1120758","Lavchali","73.71666700","21.03333300"
"1120795","Lelava","71.91666700","24.63333300"
"1120818","Libasi","72.61666700","22.61666700"
"1120833","Lilia","71.35000000","21.55000000"
"1120834","Lilia Moia","71.35000000","21.55000000"
"1120836","Liliya","71.35000000","21.55000000"
"1120843","Limbda","71.63333300","21.80000000"
"1120844","Limbdi","71.80000000","22.56666700"
"1120847","Limdi","74.15000000","23.00000000"
"1120849","Limkheda","73.98333300","22.81666700"
"1120850","Limkhera","73.98333300","22.81666700"
"1120851","Limodra","73.00000000","21.33333300"
"1120852","Limri","71.80000000","22.56666700"
"1120857","Linga","73.76666700","20.70000000"
"1120872","Linkheda","73.98333300","22.81666700"
"1120895","Lodai","69.88333300","23.40000000"
"1120896","Lodal","69.88333300","23.40000000"
"1120899","Lodhika","70.63333300","22.13333300"
"1120905","Lodhwa","70.58333300","20.85000000"
"1120907","Lodrani","70.63333300","23.90000000"
"1120943","Lohej","70.06666700","21.16666700"
"1121021","Lotpur","71.43333300","20.96666700"
"1121042","Luctor","71.78333300","22.85000000"
"1121053","Luhara","72.55000000","21.66666700"
"1121073","Luna","69.26666700","23.71666700"
"1121076","Lunavada","73.61666700","23.13333300"
"1121087","Lungiya","70.93333300","21.40000000"
"1121101","Luni","69.81666700","22.88333300"
"1121106","Lunsar","71.10000000","22.66666700"
"1121111","Lus","69.90000000","22.31666700"
"1121113","Luvarsal","70.13333300","22.08333300"
"1121114","Luwarsal","70.13333300","22.08333300"
"1121143","Machiliwar","70.30000000","22.18333300"
"1121148","Machliwar","70.30000000","22.18333300"
"1121203","Madharpur","69.96666700","21.25000000"
"1121206","Madhavpur","69.96666700","21.25000000"
"1121212","Madhi","69.10000000","22.10000000"
"1121211","Madhia","72.06666700","21.85000000"
"1121240","Madhwas","73.61666700","23.20000000"
"1121251","Madka","71.51666700","24.30000000"
"1121300","Magdala","72.75000000","21.10000000"
"1121301","Magdalla","72.75000000","21.10000000"
"1121310","Magodi","73.43333300","23.31666700"
"1121311","Magoi","73.85000000","22.60000000"
"1121317","Maguna","72.28333300","23.58333300"
"1121318","Magvana","69.36666700","23.21666700"
"1121319","Magwana","69.36666700","23.21666700"
"1121331","Mahadeopur","69.96666700","21.25000000"
"1121390","Mahasar","72.90000000","22.13333300"
"1121407","Mahemdavad","72.76666700","22.83333300"
"1121414","Mahesana","72.40000000","23.60000000"
"1121435","Mahisa","73.05000000","22.85000000"
"1121443","Mahiyari","69.93222200","21.47722200"
"1121448","Mahmadpur","72.50000000","24.05000000"
"1121477","Mahudha","72.93333300","22.81666700"
"1121486","Mahura","73.15000000","21.01666700"
"1121493","Mahuva","71.80000000","21.08333300"
"1121492","Mahuva Bandar","71.78333300","21.05000000"
"1121560","Majal","69.40000000","23.21666700"
"1121648","Makni","73.66666700","22.23333300"
"1121692","Malala","70.93333300","20.70000000"
"1121706","Malan","72.51666700","24.23333300"
"1121773","Malia","70.76666700","23.08333300"
"1121792","Maliya","70.30000000","21.15972200"
"1121832","Mallia","70.76666700","23.08333300"
"1121841","Malodh","71.76666700","22.01666700"
"1121848","Malpur","73.45000000","23.35000000"
"1121851","Malsaram","70.78055600","20.75111100"
"1121882","Malwasi","74.23333300","23.01666700"
"1121958","Manavadar","70.13333300","21.50000000"
"1121960","Manawadar","70.13333300","21.50000000"
"1121986","Mandal","71.91666700","23.30000000"
"1121981","Mandala","73.33333300","22.08333300"
"1122066","Mandodra","70.16666700","21.40000000"
"1122090","Mandva","73.16666700","20.36666700"
"1122092","Mandvi","73.30000000","21.25000000"
"1122104","Manekwara","70.83333300","21.46666700"
"1122193","Mangrol","70.11666700","21.11666700"
"1122279","Mankuva","69.56666700","23.21666700"
"1122280","Mankuwa","69.56666700","23.21666700"
"1122281","Manli","74.00000000","22.80000000"
"1122330","Mansa","72.66666700","23.43333300"
"1122382","Marad","70.38333300","21.68333300"
"1122485","Marmat","70.01666700","21.58333300"
"1122494","Maroli","72.76666700","20.30000000"
"1122523","Maruli","72.76666700","20.30000000"
"1122602","Matanomadh","68.95000000","23.55000000"
"1122603","Matar","72.98333300","22.00000000"
"1122629","Math","73.83333300","23.33333300"
"1122613","Mathak","71.05000000","22.83333300"
"1122621","Mathasulia","70.55000000","20.98333300"
"1122667","Matra","71.36666700","22.26666700"
"1122691","Matvad","72.83333300","20.91666700"
"1122694","Matwa","70.23333300","22.33333300"
"1122693","Matwad","72.83333300","20.91666700"
"1122776","Mayurnagar","71.08333300","23.06666700"
"1122800","Medhasan","73.21666700","23.55000000"
"1122822","Meghpur","70.65000000","22.66666700"
"1122823","Meghraj","73.50000000","23.50000000"
"1122824","Megna","69.98333300","22.31666700"
"1122833","Mehegam Bangal","72.75000000","21.66666700"
"1122834","Mehegaum","72.75000000","21.66666700"
"1122836","Mehelao","72.81666700","22.56666700"
"1122837","Mehelav","72.81666700","22.56666700"
"1122839","Mehervara","72.46666700","23.86666700"
"1122840","Meherwara","72.46666700","23.86666700"
"1122843","Mehlav","72.81666700","22.56666700"
"1122844","Mehmadabad","72.76666700","22.83333300"
"1122855","Mehsana","72.40000000","23.60000000"
"1122914","Mendarda","70.43333300","21.31666700"
"1122919","Mengni","70.68333300","22.08333300"
"1122947","Mesar","72.21666700","24.03333300"
"1122946","Mesaria","71.10000000","22.48333300"
"1122950","Meswan","70.28333300","21.25000000"
"1122954","Methan","71.65000000","22.98333300"
"1122956","Methavi","71.45000000","24.65000000"
"1122961","Metiveli","72.25000000","21.48333300"
"1122970","Meusana","72.40000000","23.60000000"
"1122971","Mevasa","71.25000000","22.30000000"
"1122972","Mewali","73.31666700","23.61666700"
"1122975","Mewasa","70.58333300","21.86666700"
"1122988","Miagam","73.11666700","22.05000000"
"1122990","Mial","71.75000000","24.63333300"
"1122992","Miani","69.38111100","21.83583300"
"1123099","Mithapur","72.13333300","22.63333300"
"1123102","Mithoi","69.76694400","22.31805600"
"1123106","Mitivirdi","72.25000000","21.48333300"
"1123115","Miyagam","73.11666700","22.05000000"
"1123116","Miyani","69.38111100","21.83583300"
"1123123","Modasa","73.30000000","23.46666700"
"1123124","Modassa","73.30000000","23.46666700"
"1123125","Modhera","72.13333300","23.58333300"
"1123126","Modhpur","69.81666700","22.26666700"
"1123127","Modhvada","69.52277800","21.81583300"
"1123128","Modhwara","69.52277800","21.81583300"
"1123129","Modpur","69.81666700","22.26666700"
"1123139","Mogari","72.93333300","22.53333300"
"1123149","Mogri","72.93333300","22.53333300"
"1123173","Mohan","74.06666700","22.06666700"
"1123176","Mohanpur","73.06666700","23.45000000"
"1123234","Mojap","68.97722200","22.36666700"
"1123238","Mokal","69.80000000","21.60000000"
"1123260","Molel","72.96666700","22.71666700"
"1123291","Monvel","70.90000000","21.31666700"
"1123307","Mora","72.95000000","20.75000000"
"1123303","Moraj","72.60000000","22.46666700"
"1123323","Morasar","72.36666700","22.88333300"
"1123329","Morbi","70.83333300","22.81666700"
"1123331","Morcol","73.10000000","20.33333300"
"1123340","Mori","73.60000000","23.58333300"
"1123346","Morjhari","73.76666700","21.63333300"
"1123347","Morkhal","73.10000000","20.33333300"
"1123355","Morpa","72.10000000","23.98333300"
"1123357","Morpur","69.80000000","21.85000000"
"1123365","Morva","73.83333300","22.90000000"
"1123364","Morvada","71.41666700","24.03333300"
"1123367","Morvi","70.83333300","22.81666700"
"1123369","Morwa","73.83333300","22.90000000"
"1123370","Morwara","69.53333300","21.80000000"
"1123383","Mota","73.06666700","21.16666700"
"1123389","Mothala","69.13333300","23.21666700"
"1123394","Moti Cher","73.36666700","21.25000000"
"1123413","Mouana","70.86666700","23.81666700"
"1123417","Movan","69.48333300","22.11666700"
"1123418","Moviya","70.83333300","21.90000000"
"1123431","Muana","70.86666700","23.81666700"
"1123454","Mudetha","71.98333300","24.15000000"
"1123467","Mudi","71.46666700","22.65000000"
"1123459","Mudia","68.66666700","23.61666700"
"1123578","Mul Dwarka","70.66583300","20.75888900"
"1123581","Muler","72.68333300","21.86666700"
"1123588","Muli","71.46666700","22.65000000"
"1123587","Mulila","70.38333300","22.13333300"
"1123595","Mull","71.46666700","22.65000000"
"1123629","Mundeti","73.16666700","23.83333300"
"1123653","Mundra","69.73333300","22.85000000"
"1123652","Mundra Bandar","69.71666700","22.80000000"
"1123673","Mungrol","70.11666700","21.11666700"
"1123690","Munjpur","71.55000000","22.63333300"
"1123792","Mustáfabad","72.88333300","21.68333300"
"1123836","Muwala","73.46666700","22.55000000"
"1123866","Nachankhadak","73.38333300","20.31666700"
"1123878","Nada","72.56666700","21.95000000"
"1123891","Nadiad","72.86666700","22.70000000"
"1123973","Nagasari","71.35000000","20.91666700"
"1124011","Nagoá","70.91666700","20.71666700"
"1124033","Nagra","72.63333300","22.35000000"
"1124052","Nagwa","70.91666700","20.71666700"
"1124057","Nahapa","72.91666700","22.48333300"
"1124079","Naidad","72.86666700","22.70000000"
"1124086","Naika","72.56666700","22.75000000"
"1124132","Nakhtarana","69.25000000","23.33333300"
"1124133","Nakhtrana","69.25000000","23.33333300"
"1124183","Nal","73.71666700","21.45000000"
"1124162","Naldhara","73.16666700","20.96666700"
"1124171","Naliya","68.83333300","23.26666700"
"1124239","Nananpur","72.95000000","23.50000000"
"1124243","Nanawara","73.45000000","23.38333300"
"1124262","Nandasan","72.40000000","23.36666700"
"1124299","Nandod","73.50000000","21.86666700"
"1124301","Nandol","72.81666700","23.20000000"
"1124341","Nangarecha","69.21666700","23.01666700"
"1124350","Nangor","69.71666700","23.30000000"
"1124369","Nanodra","72.20000000","22.83333300"
"1124392","Napad","72.96666700","22.48333300"
"1124530","Nar","72.71666700","22.48333300"
"1124423","Nara","73.78333300","22.95000000"
"1124406","Narah","72.56666700","21.95000000"
"1124470","Narayanpur","73.71666700","21.21666700"
"1124478","Nardipur","72.56666700","23.33333300"
"1124487","Naren","73.18333300","21.28333300"
"1124493","Nargol","72.75000000","20.23333300"
"1124492","Nargole","72.75000000","20.23333300"
"1124506","Nari","72.06666700","21.76666700"
"1124535","Naroda","72.66666700","23.08333300"
"1124540","Narora","72.66666700","23.08333300"
"1124687","Nausari","72.91666700","20.85000000"
"1124697","Navabandar","69.80000000","21.43333300"
"1124698","Navadra","69.25888900","21.95000000"
"1124700","Navagam","72.58333300","22.80000000"
"1124701","Navagaon","72.58333300","22.80000000"
"1124707","Navanagar","70.06666700","22.46666700"
"1124708","Navangar","70.06666700","22.46666700"
"1124710","Navasari","72.91666700","20.85000000"
"1124714","Navgam","73.70000000","21.85000000"
"1124716","Navi Dhrewad","69.07194400","22.14361100"
"1124715","Navibandar","69.80000000","21.43333300"
"1124717","Navinal","69.60000000","22.81666700"
"1124718","Navinar","69.60000000","22.81666700"
"1124722","Navlakhi","70.46666700","22.96666700"
"1124724","Navsari","72.91666700","20.85000000"
"1124729","Nawabandar","71.06666700","20.73333300"
"1124746","Nawagam","72.58333300","22.80000000"
"1124747","Nawagaon","73.48333300","23.65000000"
"1124758","Nawanagar","70.06666700","22.46666700"
"1124828","Nedra","72.31666700","23.88333300"
"1124918","Netra","69.06666700","23.40000000"
"1124920","Netrang","73.35000000","21.65000000"
"1125003","Nijhar","74.20000000","21.48333300"
"1125008","Nikara","70.51666700","22.18333300"
"1125009","Nikava","70.51666700","22.18333300"
"1125013","Nikora","73.11666700","21.76666700"
"1125012","Nikora Mota","73.06666700","23.51666700"
"1125054","Nilvala","71.30000000","21.90000000"
"1125125","Ningala","71.71666700","22.03333300"
"1125154","Nirmali","73.06666700","23.11666700"
"1125160","Nirpan","73.38333300","20.63333300"
"1125161","Nirpar","73.38333300","20.63333300"
"1125164","Niruna","69.51666700","23.63333300"
"1125177","Nitrang","73.35000000","21.65000000"
"1125213","Noghanvadar","71.70000000","21.63333300"
"1125265","Nosari","72.91666700","20.85000000"
"1125271","Nowanagar","70.06666700","22.46666700"
"1125274","Nowanuggur","70.06666700","22.46666700"
"1125386","Od","73.11666700","22.61666700"
"1125376","Odadar","69.66805600","21.57416700"
"1125395","Ohond","73.00000000","20.75000000"
"1125402","Okha","69.06055600","22.46944400"
"1125403","Okha Port","69.06055600","22.46944400"
"1125401","Okhamandal","69.01777800","22.30555600"
"1125412","Old Deesa","72.15000000","24.20000000"
"1125420","Olpad","72.75000000","21.33333300"
"1125425","Omersári","72.90000000","20.51666700"
"1125426","Ometa","73.03333300","22.33333300"
"1125446","Ooru","71.68333300","23.23333300"
"1125467","Oru","71.68333300","23.23333300"
"1125468","Orwara","73.76666700","22.80000000"
